InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
553977	Q8BVE8	NSD2_MOUSE	Nsd2	Q6P5E3	Q6P5E3_MOUSE	Sall1	1	1	1	0	2	NSD2	NA	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
547917	P70288	HDAC2_MOUSE	Hdac2	Q6P5E3	Q6P5E3_MOUSE	Sall1	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
374137	Q80Z64	NANOG_MOUSE	Nanog	Q6P5E3	Q6P5E3_MOUSE	Sall1	3	2	2	0	3	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
547918	O09106	HDAC1_MOUSE	Hdac1	Q6P5E3	Q6P5E3_MOUSE	Sall1	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
557453	Q80Z64	NANOG_MOUSE	Nanog	Q6P9L3	Q6P9L3_MOUSE	Bptf	2	1	2	0	2	Nanog;Ecat4;Enk	NODE	NA	Unknown	Known motif	Monomer or homomultimer
552040	P20263	PO5F1_MOUSE	Pou5f1	Q6P9L3	Q6P9L3_MOUSE	Bptf	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Unknown	Known motif	Monomer or homomultimer
552423	Q80Z64	NANOG_MOUSE	Nanog	Q6PAL7	AHDC1_MOUSE	Ahdc1	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
370994	P20263	PO5F1_MOUSE	Pou5f1	Q6PD29	ZN513_MOUSE	Znf513	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
369292	Q5HZG4	TAF3_MOUSE	Taf3	Q6SJ95	TBPL2_MOUSE	Tbpl2	3	3	1	0	3	TAF3	NA	NA	TBP	Inferred motif	Monomer or homomultimer
556209	Q921N8	GPS2_MOUSE	Gps2	Q7TNK1	RFX4_MOUSE	Rfx4	1	1	1	0	2	Gps2	NCoR;SMRT	NA	RFX	Known motif	Monomer or homomultimer
558420	Q921E6	EED_MOUSE	Eed	Q7TSH3	ZN516_MOUSE	Znf516	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
374134	Q80Z64	NANOG_MOUSE	Nanog	Q80XS2	Q80XS2_MOUSE	Patz1	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF; AT hook	Known motif	Monomer or homomultimer
372576	Q60520	SIN3A_MOUSE	Sin3a	Q80Y84	KDM5B_MOUSE	Kdm5b	2	2	1	0	4	Sin3a;Kiaa4126	Sin3	NA	ARID/BRIGHT	Likely to be sequence specific TF	Monomer or homomultimer
372579	P60762	MO4L1_MOUSE	Morf4l1	Q80Y84	KDM5B_MOUSE	Kdm5b	2	2	1	0	6	Mrg15;Morf4l1;Morf41r;Tex189	NuA4	NA	ARID/BRIGHT	Likely to be sequence specific TF	Monomer or homomultimer
372575	O09106	HDAC1_MOUSE	Hdac1	Q80Y84	KDM5B_MOUSE	Kdm5b	2	2	1	0	4	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	ARID/BRIGHT	Likely to be sequence specific TF	Monomer or homomultimer
558365	Q921E6	EED_MOUSE	Eed	Q80YR5	SAFB2_MOUSE	Safb2	1	1	1	0	1	Eed	PRC2	NA	Unknown	Likely to be sequence specific TF	Low specificity DNA-binding protein
374100	A2AJK6	CHD7_MOUSE	Chd7	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Chd7	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
557460	Q91X20	ASH2L_MOUSE	Ash2l	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Ash2l	MLL	NA	Homeodomain	Known motif	Monomer or homomultimer
374110	Q9QXE7	TBL1X_MOUSE	Tbl1x	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Tbl1;Tbl1x	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
552353	Q5SVQ0	KAT7_MOUSE	Kat7	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Kat7;Hbo1;Myst2	HBO1	NA	Homeodomain	Known motif	Monomer or homomultimer
552379	P60122	RUVB1_MOUSE	Ruvbl1	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Ruvbl1;Tip49;Tip49a	INO80	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
374140	Q6PDQ2	CHD4_MOUSE	Chd4	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	3	Mi-2β;Chd4	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
374117	Q8BX09	RBBP5_MOUSE	Rbbp5	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Rbbp5	MLL	NA	Homeodomain	Known motif	Monomer or homomultimer
374142	Q8BRH4	KMT2C_MOUSE	Kmt2c	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Kmt2c;Mll3	MLL3	NA	Homeodomain	Known motif	Monomer or homomultimer
374190	Q8CHY6	P66A_MOUSE	Gatad2a	Q80Z64	NANOG_MOUSE	Nanog	4	2	3	0	5	p66α;Gatad2a	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
374154	O08550	KMT2B_MOUSE	Kmt2b	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Kmt2b;Mll2;Trx2;Wbp7	MLL4	NA	Homeodomain	Known motif	Monomer or homomultimer
374114	Q99NA9	PCGF6_MOUSE	Pcgf6	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Pcgf6;Mblr;Rnf134	PRC1.6	NA	Homeodomain	Known motif	Monomer or homomultimer
374125	Q9CR11	YETS4_MOUSE	Yeats4	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Yeats4;Gas41	NuA4 HAT	NA	Homeodomain	Known motif	Monomer or homomultimer
374131	Q9Z148	EHMT2_MOUSE	Ehmt2	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	EHMT2;G9a	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
374097	Q8CFE3	RCOR1_MOUSE	Rcor1	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Rcor1;CoREST;D12Wsu95e;Kiaa0071	CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
374181	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	5	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
374143	Q60520	SIN3A_MOUSE	Sin3a	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	5	Sin3a;Kiaa4126	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
549695	Q8K4B0	MTA1_MOUSE	Mta1	Q80Z64	NANOG_MOUSE	Nanog	2	1	2	0	4	Mta1	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
374171	Q8VI33	TAF9_MOUSE	Taf9	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Taf9;Staf31;Sta32	STAGA;TFTC;PCAF	NA	Homeodomain	Known motif	Monomer or homomultimer
173188	P20263	PO5F1_MOUSE	Pou5f1	Q80Z64	NANOG_MOUSE	Nanog	9	3	6	0	16	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
374174	Q61103	REQU_MOUSE	Dpf2	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
173186	Q9CU65	ZMYM2_MOUSE	Zmym2	Q80Z64	NANOG_MOUSE	Nanog	5	3	3	0	6	Znf198;Zmym2;Zfp198	CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
374101	Q9Z2E1	MBD2_MOUSE	Mbd2	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Mbd2	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
374079	Q9R190	MTA2_MOUSE	Mta2	Q80Z64	NANOG_MOUSE	Nanog	5	2	4	0	9	Mta2;Mta1l1	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
369136	Q80Z64	NANOG_MOUSE	Nanog	Q80Z64	NANOG_MOUSE	Nanog	4	2	4	0	5	Nanog;Ecat4;Enk	NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
374144	Q9D1P2	KAT8_MOUSE	Kat8	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Kat8;Myst1;Mof	MOF	NA	Homeodomain	Known motif	Monomer or homomultimer
374122	Q62481	VPS72_MOUSE	Vps72	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Vps72;Yl1	SRCAP	NA	Homeodomain	Known motif	Monomer or homomultimer
549699	Q9Z2D8	MBD3_MOUSE	Mbd3	Q80Z64	NANOG_MOUSE	Nanog	3	1	3	0	3	Mbd3	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
552344	Q8VDF2	UHRF1_MOUSE	Uhrf1	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	UHRF1	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
374205	Q8VHR5	P66B_MOUSE	Gatad2b	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	4	p66β;Gatad2b;p66/p68	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
374127	Q8BHJ5	TBL1R_MOUSE	Tbl1xr1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Tblr1;Tbl1xr1;Ira1	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
369803	Q8BVE8	NSD2_MOUSE	Nsd2	Q80Z64	NANOG_MOUSE	Nanog	4	4	1	0	8	NSD2	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
552406	P83917	CBX1_MOUSE	Cbx1	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	CBX1	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
552389	Q9WTM5	RUVB2_MOUSE	Ruvbl2	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Ruvbl2;p47	INO80	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
552421	Q99LT0	DPY30_MOUSE	Dpy30	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Dpy30	MLL	NA	Homeodomain	Known motif	Monomer or homomultimer
557456	Q924K8	MTA3_MOUSE	Mta3	Q80Z64	NANOG_MOUSE	Nanog	2	1	2	0	2	Mta3	NuRD	NA	Homeodomain	Known motif	Monomer or homomultimer
374157	Q8BFQ4	WDR82_MOUSE	Wdr82	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Wdr82;Cdw5	SET1	NA	Homeodomain	Known motif	Monomer or homomultimer
374094	Q61188	EZH2_MOUSE	Ezh2	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Ezh2;Enx12	PRC2	NA	Homeodomain	Known motif	Monomer or homomultimer
549698	Q3TKT4	SMCA4_MOUSE	Smarca4	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Homeodomain	Known motif	Monomer or homomultimer
559609	Q9WU42	NCOR2_MOUSE	Ncor2	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Smrt;Ncor2;Trac;Smrte	SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
374173	Q9WUP7	UCHL5_MOUSE	Uchl5	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Uchl5;Uch37	INO80	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
374139	P23198	CBX3_MOUSE	Cbx3	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	CBX3	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
557457	Q8R3B7	BRD8_MOUSE	Brd8	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Brd8;p120	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
374107	Q8CHI8	EP400_MOUSE	Ep400	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	p400;hDomino	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
549700	Q60973	RBBP7_MOUSE	Rbbp7	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
559608	Q69ZK6	JHD2C_MOUSE	Jmjd1c	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Jmjd1c;Jhdm2c;Kiaa1380	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
374177	P60762	MO4L1_MOUSE	Morf4l1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Mrg15;Morf4l1;Morf41r;Tex189	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
374193	Q8CCI5	RYBP_MOUSE	Rybp	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Rybp;Dedaf	PRC1	NA	Homeodomain	Known motif	Monomer or homomultimer
543461	O09106	HDAC1_MOUSE	Hdac1	Q80Z64	NANOG_MOUSE	Nanog	4	3	3	0	5	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
549697	Q6DIC0	SMCA2_MOUSE	Smarca2	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Smarca2;Baf190b;Snf2a;Snf2l2;Brm	BAF	CATALYTIC	Homeodomain	Known motif	Monomer or homomultimer
552341	Q921E6	EED_MOUSE	Eed	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Eed	PRC2	NA	Homeodomain	Known motif	Monomer or homomultimer
557464	A2BH40	ARI1A_MOUSE	Arid1a	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
374172	P54276	MSH6_MOUSE	Msh6	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	3	MSH6	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
374121	Q61191	HCFC1_MOUSE	Hcfc1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Hcfc1	MLL1	NA	Homeodomain	Known motif	Monomer or homomultimer
374108	Q91ZW3	SMCA5_MOUSE	Smarca5	Q80Z64	NANOG_MOUSE	Nanog	3	2	2	0	3	Smarca5;Snf2h	CHRAC	CATALYTIC	Homeodomain	Known motif	Monomer or homomultimer
557453	Q6P9L3	Q6P9L3_MOUSE	Bptf	Q80Z64	NANOG_MOUSE	Nanog	2	1	2	0	2	Bptf;Falz	NURF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
374186	Q9JI44	DMAP1_MOUSE	Dmap1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Dmap1;Dnmap1	NuA4	NA	Homeodomain	Known motif	Monomer or homomultimer
374113	O88559	MEN1_MOUSE	Men1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Men1	MLL1	NA	Homeodomain	Known motif	Monomer or homomultimer
374148	Q99N20	BRMS1_MOUSE	Brms1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Brms1	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
557469	Q8BMB0	EMSY_MOUSE	Emsy	Q80Z64	NANOG_MOUSE	Nanog	2	1	2	0	2	Emsy	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
374145	Q5DW34	EHMT1_MOUSE	Ehmt1	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	EHMT1;GLP	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
374165	Q8C796	RCOR2_MOUSE	Rcor2	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Rcor1;M-CoREST	CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
173193	P70288	HDAC2_MOUSE	Hdac2	Q80Z64	NANOG_MOUSE	Nanog	4	2	3	0	6	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
374092	Q8BIH0	SP130_MOUSE	Sap130	Q80Z64	NANOG_MOUSE	Nanog	2	2	1	0	2	Sap130	Sin3	NA	Homeodomain	Known motif	Monomer or homomultimer
552376	Q60972	RBBP4_MOUSE	Rbbp4	Q80Z64	NANOG_MOUSE	Nanog	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	Homeodomain	Known motif	Monomer or homomultimer
193636	P20263	PO5F1_MOUSE	Pou5f1	Q811S7	UBIP1_MOUSE	Ubp1	2	2	1	0	3	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
558140	P20263	PO5F1_MOUSE	Pou5f1	Q811W0	SOX21_MOUSE	Sox21	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
550782	Q80X50	UBP2L_MOUSE	Ubap2l	Q8BG36	DMRT2_MOUSE	Dmrt2	1	1	1	0	1	Ubap2l;Nice4	ATAC	NA	DM	Known motif	Monomer or homomultimer
550761	P60710	ACTB_MOUSE	Actb	Q8BG36	DMRT2_MOUSE	Dmrt2	1	1	1	0	1	B-actin;Actb	BAF;PBAF	ACCESSORY	DM	Known motif	Monomer or homomultimer
220732	Q8BX09	RBBP5_MOUSE	Rbbp5	Q8BLG0	PHF20_MOUSE	Phf20	2	2	1	0	2	Rbbp5	MLL	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
373432	Q5NCY0	KDM6B_MOUSE	Kdm6b	Q8BLG0	PHF20_MOUSE	Phf20	2	2	1	0	2	Kdm6b;Jmjd3;Kiaa0346	NA	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
220730	P61965	WDR5_MOUSE	Wdr5	Q8BLG0	PHF20_MOUSE	Phf20	2	2	1	0	2	Wdr5;Big;Big3	MLL	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
555805	Q9D1P2	KAT8_MOUSE	Kat8	Q8BLG0	PHF20_MOUSE	Phf20	1	1	1	0	1	Kat8;Myst1;Mof	MOF	NA	AT hook	Likely to be sequence specific TF	Monomer or homomultimer
374105	Q80Z64	NANOG_MOUSE	Nanog	Q8BM75	ARI5B_MOUSE	Arid5b	3	2	2	0	3	Nanog;Ecat4;Enk	NODE	NA	ARID/BRIGHT	Known motif	Monomer or homomultimer
374098	Q80Z64	NANOG_MOUSE	Nanog	Q8BMQ3	BNC2_MOUSE	Bnc2	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
370993	P20263	PO5F1_MOUSE	Pou5f1	Q8BNK5	Q8BNK5_MOUSE	Zbtb10	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
549921	O09106	HDAC1_MOUSE	Hdac1	Q8BPQ2	Q8BPQ2_MOUSE	Klf6	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
554103	Q9CU65	ZMYM2_MOUSE	Zmym2	Q8BUN5	SMAD3_MOUSE	Smad3	1	1	1	0	1	Znf198;Zmym2;Zfp198	CoREST	NA	SMAD	Known motif	Monomer or homomultimer
372800	P20263	PO5F1_MOUSE	Pou5f1	Q8BUN5	SMAD3_MOUSE	Smad3	3	3	1	0	13	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	SMAD	Known motif	Monomer or homomultimer
193689	Q9Z2D8	MBD3_MOUSE	Mbd3	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Mbd3	NuRD	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193694	A2BH40	ARI1A_MOUSE	Arid1a	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193706	P61965	WDR5_MOUSE	Wdr5	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Wdr5;Big;Big3	MLL	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
549546	Q8CHY6	P66A_MOUSE	Gatad2a	Q8BX22	SALL4_MOUSE	Sall4	1	1	1	0	1	p66α;Gatad2a	NuRD;NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193695	Q9Z2N8	ACL6A_MOUSE	Actl6a	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Actl6a;Baf53a	BAF	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193705	Q60973	RBBP7_MOUSE	Rbbp7	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193712	P70288	HDAC2_MOUSE	Hdac2	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193722	Q9WTM5	RUVB2_MOUSE	Ruvbl2	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Ruvbl2;p47	INO80	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193698	O09106	HDAC1_MOUSE	Hdac1	Q8BX22	SALL4_MOUSE	Sall4	3	3	2	0	3	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193700	Q61103	REQU_MOUSE	Dpf2	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193699	Q3TKT4	SMCA4_MOUSE	Smarca4	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	C2H2 ZF	Inferred motif	Monomer or homomultimer
193693	Q61466	SMRD1_MOUSE	Smarcd1	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Smarcd1;Baf60a;D15Kz1	BAF	ACCESSORY	C2H2 ZF	Inferred motif	Monomer or homomultimer
193671	P20263	PO5F1_MOUSE	Pou5f1	Q8BX22	SALL4_MOUSE	Sall4	8	4	5	0	17	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193692	Q60972	RBBP4_MOUSE	Rbbp4	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
558738	Q921E6	EED_MOUSE	Eed	Q8BX22	SALL4_MOUSE	Sall4	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193709	Q924K8	MTA3_MOUSE	Mta3	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Mta3	NuRD	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
369806	Q8BVE8	NSD2_MOUSE	Nsd2	Q8BX22	SALL4_MOUSE	Sall4	3	3	1	0	5	NSD2	NA	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
173182	Q80Z64	NANOG_MOUSE	Nanog	Q8BX22	SALL4_MOUSE	Sall4	12	4	9	0	18	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193691	Q9Z2E1	MBD2_MOUSE	Mbd2	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Mbd2	NuRD	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
549547	Q8VHR5	P66B_MOUSE	Gatad2b	Q8BX22	SALL4_MOUSE	Sall4	1	1	1	0	1	p66β;Gatad2b;p66/p68	NuRD;NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193690	P97496	SMRC1_MOUSE	Smarcc1	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Smarcc1;Baf155;Srg3	BAF	CORE	C2H2 ZF	Inferred motif	Monomer or homomultimer
193707	Q8K4B0	MTA1_MOUSE	Mta1	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Mta1	NuRD;NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193688	Q9Z0H3	SNF5_MOUSE	Smarcb1	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Smarcb1;Baf47;Ini1;Snf5l1	BAF	CORE	C2H2 ZF	Inferred motif	Monomer or homomultimer
193708	Q6PDQ2	CHD4_MOUSE	Chd4	Q8BX22	SALL4_MOUSE	Sall4	2	2	1	0	2	Mi-2β;Chd4	NuRD	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
193715	Q9R190	MTA2_MOUSE	Mta2	Q8BX22	SALL4_MOUSE	Sall4	3	3	1	0	6	Mta2;Mta1l1	NuRD;NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
366794	O09106	HDAC1_MOUSE	Hdac1	Q8BX46	SKOR1_MOUSE	Skor1	2	2	1	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Unknown	Known motif	Monomer or homomultimer
366796	O88712	CTBP1_MOUSE	Ctbp1	Q8BX46	SKOR1_MOUSE	Skor1	1	1	1	0	1	Ctbp;Ctbp1	CoREST	NA	Unknown	Known motif	Monomer or homomultimer
558888	Q921E6	EED_MOUSE	Eed	Q8BY02	NKRF_MOUSE	Nkrf	1	1	1	0	1	Eed	PRC2	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
374096	Q80Z64	NANOG_MOUSE	Nanog	Q8BZ47	ZN609_MOUSE	Znf609	3	2	2	0	3	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
556939	Q6P9Z1	SMRD3_MOUSE	Smarcd3	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	1	1	1	0	1	Smarcd3;Baf60c	BAF	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
547754	Q3TKT4	SMCA4_MOUSE	Smarca4	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	3	3	1	0	3	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	C2H2 ZF	Known motif	Monomer or homomultimer
547759	O09106	HDAC1_MOUSE	Hdac1	Q8C9X3	Q8C9X3_MOUSE	Ikzf1	2	2	1	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
